sex,stimulus_01_name,stimulus_01_amplitude,stimulus_01_amplitude_unit,preference_index,decision_duration_index,id
male,Fructose,19.2,%,0.9872148261099056,0.9872148261099056,male_19.2
female,Fructose,19.2,%,0.9272853586522318,0.9305265599628856,female_19.2
male,Fructose,19.2,%,0.3842068483577917,0.3756553776392234,male_19.2
female,Fructose,19.2,%,0.7596420683015236,0.7135915778107706,female_19.2
male,Fructose,19.2,%,0.0065607231374836,0.0448732500945894,male_19.2
female,Fructose,19.2,%,0.9209149531573184,0.927599047677187,female_19.2
male,Fructose,19.2,%,0.0348615090735434,0.0348615090735434,male_19.2
female,Fructose,19.2,%,-0.1893043332025338,-0.1748730530039368,female_19.2
male,Fructose,19.2,%,0.8864317629093377,0.8802980625931446,male_19.2
female,Fructose,19.2,%,-0.300583070839756,-0.3259087182290243,female_19.2
male,Fructose,19.2,%,0.7217158828533237,0.7210378852478987,male_19.2
female,Fructose,19.2,%,-0.7078726968174205,-0.7234617985125085,female_19.2
male,Fructose,19.2,%,0.9362745098039216,0.990950226244344,male_19.2
female,Fructose,19.2,%,0.378178559426459,0.3560698335363378,female_19.2
male,Fructose,19.2,%,0.4784201488265598,0.4365221693154412,male_19.2
female,Fructose,19.2,%,0.8845012554211368,0.872503937007874,female_19.2
male,Fructose,19.2,%,0.7513956932892788,0.8766939323647907,male_19.2
female,Fructose,19.2,%,0.8290396745858633,0.8290396745858634,female_19.2
male,Fructose,19.2,%,-0.4271866295264624,-0.6178086517208715,male_19.2
female,Fructose,19.2,%,0.9119226638023632,0.7724218521764534,female_19.2
male,Fructose,19.2,%,-0.6340866561105514,-0.7471335128895729,male_19.2
female,Fructose,19.2,%,-0.6183456183456184,-0.7665389527458493,female_19.2
male,Fructose,19.2,%,0.1886558272309793,0.2119716527461402,male_19.2
female,Fructose,19.2,%,0.062619664376619,-0.0186023742503977,female_19.2
male,Fructose,19.2,%,0.4772447002172764,0.4132612707619298,male_19.2
female,Fructose,19.2,%,0.3135607947633667,0.3615948120571634,female_19.2
male,Fructose,19.2,%,0.5845099302829692,0.4932113763041303,male_19.2
female,Fructose,22.9,%,0.5591740809132113,0.5585070611970411,female_22.9
male,Fructose,22.9,%,0.4766329598250888,0.4741900054914882,male_22.9
female,Fructose,22.9,%,0.9325719171807244,0.9758960909204446,female_22.9
male,Fructose,22.9,%,0.3427114687634375,0.330706198786514,male_22.9
female,Fructose,22.9,%,0.7776089751080987,0.7739636536405748,female_22.9
male,Fructose,22.9,%,0.6798350196558614,0.6875566489706073,male_22.9
female,Fructose,22.9,%,-0.9664983664983664,-1.0,female_22.9
male,Fructose,22.9,%,-0.6497223935842072,-0.62905860064023,male_22.9
female,Fructose,22.9,%,-0.9047287899860916,-0.9036059806508356,female_22.9
male,Fructose,22.9,%,0.700826050520771,0.700826050520771,male_22.9
female,Fructose,22.9,%,0.1236867547534643,0.1236867547534643,female_22.9
male,Fructose,22.9,%,-0.5898321816386969,-0.5551987153753513,male_22.9
female,Fructose,22.9,%,0.5704751131221719,0.5704751131221719,female_22.9
male,Fructose,22.9,%,-0.0051928269750051,-0.0111436133166179,male_22.9
female,Fructose,22.9,%,0.9972149501476076,0.9972010747872816,female_22.9
male,Fructose,22.9,%,0.5461259079903147,0.5453277545327755,male_22.9
female,Fructose,22.9,%,0.2813738441215323,0.2815730162431025,female_22.9
male,Fructose,22.9,%,-0.9170233407521542,-0.9123251326579837,male_22.9
female,Fructose,22.9,%,-0.4674904723409169,-0.9977989151796244,female_22.9
male,Fructose,22.9,%,-0.0718321226795803,-0.0696371896197647,male_22.9
female,Fructose,22.9,%,-0.4881551491346508,-0.4964206368797828,female_22.9
male,Fructose,22.9,%,-0.5428073668491786,-0.53319357092942,male_22.9
female,Fructose,22.9,%,0.0876462301708825,0.1053155732603012,female_22.9
male,Fructose,22.9,%,-0.8384033035099793,-0.8355857432952875,male_22.9
female,Fructose,22.9,%,0.765006841572967,0.7650068415729668,female_22.9
male,Fructose,22.9,%,-0.2294761082325849,-0.2338090010976948,male_22.9
female,Fructose,22.9,%,0.5635341866999688,0.585612968591692,female_22.9
male,Fructose,22.9,%,0.5001577784790155,0.4927547834440797,male_22.9
female,Fructose,22.9,%,0.1348563006632277,0.1330995015691342,female_22.9
male,Fructose,22.9,%,0.3817563311074713,0.3774422735346359,male_22.9
female,Fructose,22.9,%,0.4672815988236081,0.467281598823608,female_22.9
male,Fructose,22.9,%,-0.0990197804777836,-0.0906936792844025,male_22.9
female,Fructose,22.9,%,0.1187010897389014,0.1187010897389014,female_22.9
male,Fructose,22.9,%,-0.274143889412504,-0.2792076709563462,male_22.9
female,Fructose,22.9,%,0.5987432087451725,0.6062080757595686,female_22.9
male,Fructose,22.9,%,0.2058617468472676,0.2044218283909457,male_22.9
female,Fructose,22.9,%,-1.0,,female_22.9
male,Fructose,22.9,%,-0.0518364157332638,-0.0579681666339162,male_22.9
female,Fructose,22.9,%,0.4442193087008343,0.4152244795585653,female_22.9
male,Fructose,22.9,%,0.7007684367473334,0.6988688827331486,male_22.9
female,Fructose,22.9,%,-0.1478824052320782,-0.1469616069158403,female_22.9
male,Fructose,22.9,%,0.4869291143934244,0.4839632023868722,male_22.9
female,Fructose,22.9,%,0.4608653672077726,0.3919553528891308,female_22.9
male,Fructose,22.9,%,0.0310675702878614,0.0310675702878615,male_22.9
female,Fructose,22.9,%,0.7718289615522816,0.7986503738829108,female_22.9
male,Fructose,22.9,%,-0.8235563703024746,-0.8234484867013145,male_22.9
female,Fructose,22.9,%,0.1477989466155146,0.1474663370844988,female_22.9
male,Fructose,22.9,%,-0.6151305914139896,-0.609551075105074,male_22.9
female,Fructose,22.9,%,0.4470761559383499,0.4664369796152742,female_22.9
male,Fructose,22.9,%,-0.0004967709885742,-0.032754310621114,male_22.9
female,Fructose,22.9,%,0.5318407526788048,0.5264363764540007,female_22.9
male,Fructose,22.9,%,-0.0368314541775079,-0.0451101526984497,male_22.9
female,Fructose,22.9,%,0.9709515096065872,0.970878238936024,female_22.9
male,Fructose,22.9,%,0.6184396292431403,0.6152036647270026,male_22.9
male,Fructose,7.6,%,-0.28449397522204,-0.2872611826067237,male_7.6
female,Fructose,7.6,%,0.8964224872231686,1.0,female_7.6
male,Fructose,7.6,%,0.8141041017030463,0.6595651218976499,male_7.6
female,Fructose,7.6,%,-0.9939755675796283,-0.9867906066536204,female_7.6
male,Fructose,7.6,%,-0.4950909383550619,-0.8262066253809103,male_7.6
female,Fructose,7.6,%,0.2732441075447116,0.3624841571609632,female_7.6
male,Fructose,7.6,%,-0.009525944189174,0.0222659186860216,male_7.6
female,Fructose,7.6,%,0.8142158273381295,0.8142158273381295,female_7.6
male,Fructose,7.6,%,1.0,,male_7.6
female,Fructose,7.6,%,0.3462245750905545,-0.5004476275738585,female_7.6
male,Fructose,7.6,%,-1.0,,male_7.6
female,Fructose,7.6,%,0.9495469291867098,0.9403083846204752,female_7.6
male,Fructose,7.6,%,0.1578649138712601,-0.138414400612792,male_7.6
female,Fructose,7.6,%,-0.9979882847168808,-1.0,female_7.6
male,Fructose,7.6,%,-1.0,,male_7.6
female,Fructose,7.6,%,-0.4160745486313337,-0.5084062286742353,female_7.6
male,Fructose,7.6,%,1.0,,male_7.6
female,Fructose,7.6,%,0.7537182852143481,0.4518903131591757,female_7.6
male,Fructose,7.6,%,-1.0,,male_7.6
female,Fructose,7.6,%,0.9917155678287884,0.988360814742968,female_7.6
male,Fructose,7.6,%,-0.6719264388693381,-0.7954406924295989,male_7.6
female,Fructose,7.6,%,1.0,,female_7.6
male,Fructose,7.6,%,-0.6880979716800613,-0.6752017535120056,male_7.6
female,Fructose,7.6,%,0.8250816459830175,0.8052930056710775,female_7.6
male,Fructose,7.6,%,0.4952703169232893,0.4952703169232894,male_7.6
female,Fructose,7.6,%,-1.0,-1.0,female_7.6
male,Fructose,7.6,%,-1.0,,male_7.6
female,Fructose,7.6,%,-1.0,,female_7.6
male,Fructose,7.6,%,0.9603838857270394,0.9890172101449276,male_7.6
female,Fructose,7.6,%,-0.017129949174876,-1.0,female_7.6
male,Fructose,7.6,%,-1.0,-1.0,male_7.6
female,Fructose,7.6,%,-0.910464403188939,-0.9095669801227546,female_7.6
male,Fructose,7.6,%,-0.7826232433638189,-0.698460586369614,male_7.6
female,Fructose,7.6,%,0.4993531694695989,0.4867683404665742,female_7.6
male,Fructose,7.6,%,-0.9715435632900628,-0.9578505457598656,male_7.6
female,Fructose,7.6,%,1.0,,female_7.6
male,Fructose,7.6,%,0.141952506596306,0.1188053230565424,male_7.6
female,Fructose,7.6,%,-0.7817449213722089,-0.7730578993308117,female_7.6
male,Fructose,7.6,%,0.1249141286924662,0.2797967956232903,male_7.6
female,Fructose,7.6,%,1.0,1.0,female_7.6
male,Fructose,7.6,%,1.0,,male_7.6
female,Fructose,7.6,%,0.7041010168733935,0.6893295007919282,female_7.6
male,Fructose,7.6,%,0.8504629895899234,0.8494063133507095,male_7.6
female,Fructose,7.6,%,1.0,,female_7.6
male,Fructose,7.6,%,-1.0,,male_7.6
female,Fructose,7.6,%,0.9853145686154532,0.985124246351496,female_7.6
male,Fructose,7.6,%,-0.4798321678321678,-0.7608840367461057,male_7.6
female,Fructose,7.6,%,1.0,1.0,female_7.6
male,Fructose,7.6,%,0.9365056511410264,0.864328564836179,male_7.6
female,Fructose,7.6,%,0.4967072217881459,0.9127023750089152,female_7.6
male,Fructose,7.6,%,1.0,,male_7.6
female,Fructose,7.6,%,0.7411294922989162,0.7398234147460153,female_7.6
male,Fructose,7.6,%,0.0829645328180514,0.0807298175456135,male_7.6
female,Fructose,7.6,%,0.1850692633165246,-0.789714867617108,female_7.6
male,Fructose,7.6,%,-0.7442776038626837,-0.7442776038626837,male_7.6
female,Fructose,7.6,%,-0.4967924653823856,-0.4965388711395101,female_7.6
male,Fructose,7.6,%,-0.2259115298913858,-0.2280958148567081,male_7.6
female,Fructose,7.6,%,0.266951393922771,0.2660383095165703,female_7.6
male,Fructose,7.6,%,-0.7859776525856745,-0.784326669181441,male_7.6
female,Fructose,7.6,%,0.875558707437924,0.8752198809835697,female_7.6
male,Fructose,7.6,%,0.8308611129171583,0.8313373902540995,male_7.6
female,Fructose,7.6,%,-0.3005612932195778,-0.2995626904095421,female_7.6
male,Fructose,7.6,%,0.5374905856444185,0.5374905856444187,male_7.6
female,Fructose,7.6,%,0.7515482283742895,0.7514615471655415,female_7.6
male,Fructose,7.6,%,0.979930815101969,0.979848209712716,male_7.6
female,Fructose,7.6,%,-0.928969994025135,-0.928871311226042,female_7.6
male,Fructose,7.6,%,-0.8371006838381649,-0.8272066893127776,male_7.6
female,Fructose,7.6,%,0.0458355342495789,0.0458563811232371,female_7.6
male,Fructose,7.6,%,-0.5636370560067022,-0.5636329017517137,male_7.6
female,Fructose,7.6,%,0.1920527048652243,0.1784359513519796,female_7.6
male,Fructose,7.6,%,0.0547885697333149,0.0607678291723939,male_7.6
female,Fructose,7.6,%,-0.1598319327731091,-0.1609375876184601,female_7.6
male,Fructose,7.6,%,0.9859127151832756,0.9857571499107448,male_7.6
female,Fructose,7.6,%,-0.7976461279794284,-0.7983321554770318,female_7.6
male,Fructose,7.6,%,0.8313290432790768,0.8312668097212378,male_7.6
female,Fructose,7.6,%,-0.5734097075670788,-0.5732327992459944,female_7.6
male,Fructose,7.6,%,0.9241984141067908,0.9241984141067908,male_7.6
female,Fructose,7.6,%,-0.9653943830990632,-0.9653802127441764,female_7.6
male,Fructose,7.6,%,-0.4684746022765413,-0.4881393156662099,male_7.6
female,Fructose,7.6,%,0.9174067411920928,0.9187800993336914,female_7.6
male,Fructose,7.6,%,-0.2417436997111864,-0.2434251888535309,male_7.6
female,Fructose,7.6,%,0.9207662168045276,0.9194917647058825,female_7.6
male,Fructose,7.6,%,-0.6506021564135437,-0.6842127837527745,male_7.6
female,Fructose,7.6,%,0.8659273066169618,0.8657609152071066,female_7.6
male,Fructose,7.6,%,0.94107591566794,0.9410709614737864,male_7.6
female,Fructose,7.6,%,-0.3393931999349276,-0.339910897735826,female_7.6
male,Fructose,7.6,%,0.8211517374371384,0.8211517374371384,male_7.6
female,Fructose,7.6,%,-0.0330759853718,-0.0327615641004796,female_7.6
male,Fructose,7.6,%,0.9979438352104328,0.997760990811994,male_7.6
female,Fructose,7.6,%,-0.978395476488283,-1.0,female_7.6
male,Fructose,7.6,%,-0.0518509658513246,-0.0105782132492901,male_7.6
female,Fructose,7.6,%,0.2038148283216745,0.2040676467337238,female_7.6
male,Fructose,7.6,%,-0.8374375292644937,-0.8374142248217596,male_7.6
female,Fructose,7.6,%,-0.1140970717201753,-0.1049667491572719,female_7.6
male,Fructose,7.6,%,-0.9780319940476192,-0.9778583949679874,male_7.6
female,Fructose,7.6,%,0.6830187980025385,0.6854547647544558,female_7.6
male,Fructose,7.6,%,0.3901919809386169,0.3904092196503564,male_7.6
female,Fructose,7.6,%,0.982499876829088,0.9831056439371538,female_7.6
male,Fructose,7.6,%,0.7949710226210506,0.7948943332709931,male_7.6
female,Fructose,7.6,%,0.0774215748121809,0.0745289802962749,female_7.6
male,Fructose,7.6,%,0.9588877835452638,0.9612445145702876,male_7.6
female,Fructose,7.6,%,-0.2649244512021286,-0.2602000803381855,female_7.6
male,Fructose,7.6,%,-0.9960533629794328,-0.9958026661937276,male_7.6
female,Fructose,7.6,%,0.9333314747181874,0.9338885996876628,female_7.6
male,Fructose,7.6,%,-0.9976801373358698,-0.997665166146777,male_7.6
female,Fructose,7.6,%,0.7597464838324759,0.7604524417569299,female_7.6
male,Fructose,7.6,%,-0.9995908232821552,-0.9996094185916752,male_7.6
female,Fructose,7.6,%,-0.9914102466213636,-0.9914052428018908,female_7.6
male,Fructose,7.6,%,-0.099009900990099,-0.350336143421193,male_7.6
female,Fructose,7.6,%,-0.9933255464708828,-0.9946568709300384,female_7.6
male,Fructose,7.6,%,0.9057250799186282,0.8813199678056632,male_7.6
female,Fructose,7.6,%,-0.5887939870174239,-0.567019210015109,female_7.6
male,Fructose,7.6,%,1.0,,male_7.6
female,Fructose,7.6,%,-0.7033043965275834,-0.6796674225245654,female_7.6
male,Fructose,7.6,%,-0.990073810129804,-0.9849464440798996,male_7.6
female,Fructose,7.6,%,-0.9540932440340724,-0.9540932440340724,female_7.6
male,Fructose,7.6,%,-0.8960465582982138,-0.8829554869322889,male_7.6
female,Fructose,7.6,%,-0.13500515286843,0.0904366654637315,female_7.6
male,Fructose,7.6,%,-1.0,,male_7.6
female,Fructose,7.6,%,0.4051351199505589,0.3963511972633979,female_7.6
male,Fructose,7.6,%,0.9155621011291114,0.915203056634005,male_7.6
male,Fructose,7.6,%,-0.6096488756129177,-0.8045112781954887,male_7.6
female,Fructose,7.6,%,0.9753705561127828,0.98122170681272,female_7.6
male,Fructose,7.6,%,0.9375455513819588,0.936837330611782,male_7.6
female,Fructose,7.6,%,0.6583501910541694,0.6577347444269309,female_7.6
male,Fructose,7.6,%,0.1465959531907534,-0.2268169387585978,male_7.6
female,Fructose,7.6,%,0.3048984055718644,0.2848513561530262,female_7.6
male,Fructose,7.6,%,-0.6360048379909605,-0.6296632124352332,male_7.6
female,Fructose,7.6,%,0.5376878806503883,0.6972986308128778,female_7.6
male,Fructose,7.6,%,-0.8629260026360382,-0.8629260026360384,male_7.6
female,Fructose,7.6,%,0.7318209893873885,0.7059475434059845,female_7.6
male,Fructose,7.6,%,0.809348239771646,0.8161523309258043,male_7.6
female,Fructose,7.6,%,1.0,1.0,female_7.6
male,Fructose,7.6,%,0.9729167837275944,0.9672621069075596,male_7.6
female,Fructose,7.6,%,1.0,,female_7.6
male,Fructose,7.6,%,0.0148627813752697,0.1537544696066746,male_7.6
female,Fructose,7.6,%,-0.3028161112981039,-0.4368619686939305,female_7.6
male,Fructose,7.6,%,-0.5383795309168444,-0.9936840027632488,male_7.6
female,Fructose,7.6,%,0.9970269948864312,0.9970156380565836,female_7.6
female,Fructose,7.6,%,-0.5984095427435387,1.0,female_7.6
male,Fructose,7.6,%,-0.6257657323185445,-0.6161705908485118,male_7.6
female,Fructose,7.6,%,-1.0,-1.0,female_7.6
male,Fructose,7.6,%,-1.0,,male_7.6
female,Fructose,7.6,%,1.0,,female_7.6
female,Fructose,7.6,%,-0.4904380012338064,-0.6144336785833612,female_7.6
male,Fructose,7.6,%,1.0,1.0,male_7.6
female,Fructose,7.6,%,-0.4597294001509784,-0.472383295261524,female_7.6
male,Fructose,7.6,%,-1.0,,male_7.6
female,Fructose,7.6,%,-0.1579124957822517,-0.0450864103054652,female_7.6
male,Fructose,7.6,%,1.0,,male_7.6
female,Fructose,7.6,%,0.5188806061346695,0.504468219005664,female_7.6
male,Fructose,7.6,%,-0.1290090952608903,-0.1290090952608903,male_7.6
female,Fructose,7.6,%,-0.0117185309784132,-0.0361777879866773,female_7.6
male,Fructose,7.6,%,0.9680820418275048,0.994395142456796,male_7.6
female,Fructose,7.6,%,-0.1137161626458262,0.543696981653186,female_7.6
male,Fructose,7.6,%,-0.4032030146019783,-0.4032030146019783,male_7.6
female,Fructose,7.6,%,-0.7875886924203175,-0.7526719559373156,female_7.6
male,Fructose,7.6,%,1.0,1.0,male_7.6
female,Fructose,7.6,%,-0.0288772715957181,-0.1433709108513728,female_7.6
male,Fructose,7.6,%,0.6105098937556777,0.6021663708245926,male_7.6
female,Fructose,7.6,%,0.3425179302240772,0.3425179302240771,female_7.6
male,Fructose,7.6,%,0.643479785840288,0.6432258330924557,male_7.6
male,Fructose,7.6,%,0.9104443900694535,0.908115676145416,male_7.6
female,Fructose,7.6,%,-0.4012265098937839,-0.7856125611843129,female_7.6
male,Fructose,7.6,%,-0.3240551287495657,-0.4186089797944284,male_7.6
female,Fructose,7.6,%,0.5341363862618217,0.5341363862618218,female_7.6
male,Fructose,7.6,%,0.1188458985671339,0.0432303534523872,male_7.6
female,Fructose,7.6,%,0.3195299384443201,0.302060431542697,female_7.6
male,Fructose,7.6,%,-0.6143103895957281,-0.5689411527202988,male_7.6
female,Fructose,7.6,%,-0.1859753199094937,-0.1876576825309176,female_7.6
male,Fructose,7.6,%,0.8474655770854397,0.8453523270068056,male_7.6
female,Fructose,7.6,%,0.1419343872174061,-0.2698661151018811,female_7.6
male,Fructose,7.6,%,0.0302272660683067,0.161573783489148,male_7.6
female,Fructose,7.6,%,-0.872467930308252,-0.8785282790545796,female_7.6
male,Fructose,7.6,%,-0.3116576592198684,-0.299105391195166,male_7.6
male,Fructose,7.6,%,0.8727476917878334,0.8730269174187905,male_7.6
female,Fructose,7.6,%,-0.3963336135079637,-0.3956455976651541,female_7.6
female,Fructose,7.6,%,-0.649574443723522,-0.6495376599582033,female_7.6
male,Fructose,7.6,%,-0.7614378752933766,-0.9990775226871764,male_7.6
male,Fructose,7.6,%,0.6903328708609633,0.6903328708609633,male_7.6
female,Fructose,7.6,%,-0.2256947501247175,-0.4051471825063078,female_7.6
female,Fructose,7.6,%,0.4469533125657254,0.1439627769843829,female_7.6
male,Fructose,7.6,%,0.0761283974910834,-0.1180235154040779,male_7.6
male,Fructose,7.6,%,-0.9947546965420906,-0.9947471094827997,male_7.6
female,Fructose,7.6,%,0.6155221711149149,0.5910907704042716,female_7.6
female,Fructose,7.6,%,0.3193006599318175,0.3193006599318175,female_7.6
male,Fructose,7.6,%,0.239698894468487,0.2373171415587806,male_7.6
male,Fructose,7.6,%,-0.9770820211706862,-0.9768084953277754,male_7.6
female,Fructose,7.6,%,0.0827286954047517,0.0823261496127433,female_7.6
female,Fructose,7.6,%,0.9236368842439124,0.922434140611891,female_7.6
male,Fructose,7.6,%,0.8226093172433901,0.8223151785798404,male_7.6
male,Fructose,7.6,%,0.9092700336449988,0.9092700336449988,male_7.6
female,Fructose,7.6,%,-0.3875583519382992,-0.3633764781585915,female_7.6
female,Fructose,7.6,%,-0.0819022176991901,-0.0822693531283138,female_7.6
male,Fructose,7.6,%,0.9143280540890988,0.912290682900002,male_7.6
male,Fructose,7.6,%,0.559444893842776,0.546397551135196,male_7.6
female,Fructose,7.6,%,-0.8218113894343599,-0.8218113894343598,female_7.6
male,Fructose,7.6,%,-0.3249639033171445,-0.9486224869694714,male_7.6
female,Fructose,7.6,%,0.9610910397790684,0.9603962302294016,female_7.6
male,Fructose,7.6,%,-0.354216155153665,-0.3653588231537266,male_7.6
female,Fructose,7.6,%,0.0875583977942866,0.0857729348118021,female_7.6
male,Fructose,7.6,%,0.7927172499466215,0.7864712469007438,male_7.6
female,Fructose,7.6,%,0.0401799741098696,0.039612676056338,female_7.6
male,Fructose,7.6,%,-0.6371621759647009,-0.6354344122657581,male_7.6
female,Fructose,7.6,%,-0.2685516536238153,-0.2692504426519772,female_7.6
male,Fructose,7.6,%,-0.6964821117999168,-0.6947657574521965,male_7.6
female,Fructose,7.6,%,-0.2375852087910015,-0.2380054137153744,female_7.6
male,Fructose,7.6,%,-0.1229207540731895,-0.1278058067586863,male_7.6
female,Fructose,7.6,%,-0.0230463625452414,0.2314350049256462,female_7.6
male,Fructose,7.6,%,-0.8098810081932445,-0.8113570095963715,male_7.6
female,Fructose,7.6,%,0.7123893805309734,0.7119268022445405,female_7.6
male,Fructose,7.6,%,-0.3044318652492062,-0.299555096528164,male_7.6
female,Fructose,7.6,%,-0.5408093202507254,-0.5423294793202452,female_7.6
male,Fructose,7.6,%,-0.9817738336187658,-0.9811658711857136,male_7.6
female,Fructose,7.6,%,1.0,,female_7.6
male,Fructose,7.6,%,0.2994276524289295,0.2914984405196992,male_7.6
female,Fructose,7.6,%,0.885258249983314,0.8964511797429503,female_7.6
male,Fructose,7.6,%,1.0,1.0,male_7.6
female,Fructose,7.6,%,0.1490720336908084,0.1479788965814815,female_7.6
male,Fructose,7.6,%,-0.0664260853274962,-0.0673627284569533,male_7.6
female,Fructose,7.6,%,0.2843906405689874,0.2922495448364868,female_7.6
male,Fructose,7.6,%,0.9106077536410296,0.9099399917953808,male_7.6
female,Fructose,7.6,%,0.8963186001590728,0.8900282210683834,female_7.6
male,Fructose,7.6,%,0.2353334696077156,0.5203604386556736,male_7.6
female,Fructose,7.6,%,0.258957868486678,0.2885050853962771,female_7.6
male,Fructose,7.6,%,0.7706578918883813,0.7706578918883814,male_7.6
female,Fructose,7.6,%,-0.4855640589038789,-0.4850485582371065,female_7.6
male,Fructose,7.6,%,0.4791113595081738,0.4283648949103534,male_7.6
female,Fructose,7.6,%,0.4980883072284947,0.495388259381555,female_7.6
male,Fructose,7.6,%,0.7485782191664544,0.7484785869965185,male_7.6
female,Fructose,7.6,%,-0.6063109522593823,-0.6063109522593821,female_7.6
male,Fructose,7.6,%,1.0,,male_7.6
female,Fructose,7.6,%,-0.7012670429793584,-0.6968243217819919,female_7.6
male,Fructose,7.6,%,-0.5883352661254849,-0.5904818155426306,male_7.6
male,Fructose,7.6,%,0.9310511415789828,0.9317043938837448,male_7.6
female,Fructose,7.6,%,-0.8343761573397267,-0.8318075198685656,female_7.6
male,Fructose,7.6,%,-0.7491580170563095,-0.750140409305442,male_7.6
female,Fructose,7.6,%,0.8532858837485171,0.852587817994584,female_7.6
male,Fructose,7.6,%,0.1290545350233206,0.1290545350233205,male_7.6
male,Fructose,7.6,%,0.7892229154849687,0.7766851323739906,male_7.6
female,Fructose,7.6,%,0.7270028540610711,0.7487700441720875,female_7.6
female,Fructose,7.6,%,-0.7091223685475343,-0.7105693559869928,female_7.6
male,Fructose,7.6,%,-0.3173194764449238,-0.3092467486086723,male_7.6
female,Fructose,7.6,%,-0.7294122039551467,-0.7293380970757759,female_7.6
male,Fructose,7.6,%,-0.983870359902016,-0.982100101418818,male_7.6
male,Fructose,7.6,%,-0.8307065244209343,-0.8262692553094522,male_7.6
female,Fructose,7.6,%,0.910388373092227,0.919496217880136,female_7.6
male,Fructose,7.6,%,-0.5906507966980226,-0.5885616154209801,male_7.6
female,Fructose,7.6,%,0.442735172035589,0.456117414663473,female_7.6
female,Fructose,7.6,%,0.930354677121864,0.930354677121864,female_7.6
male,Fructose,7.6,%,-0.8336560026069121,-0.925019620469684,male_7.6
female,Fructose,7.6,%,0.2944158218381253,0.3071791213863131,female_7.6
male,Fructose,7.6,%,1.0,,male_7.6
male,Fructose,7.6,%,-0.2025135739739424,-0.1988119169697106,male_7.6
female,Fructose,7.6,%,0.8735127582143715,0.8716958779788663,female_7.6
female,Fructose,7.6,%,-0.2781773093614383,-0.2794596775027668,female_7.6
female,Fructose,7.6,%,1.0,,female_7.6
male,Fructose,7.6,%,0.9681862449566389,0.9680829285541472,male_7.6
male,Fructose,7.6,%,-0.669044509193208,-0.6610483422856085,male_7.6
male,Fructose,7.6,%,-1.0,-1.0,male_7.6
male,Fructose,7.6,%,0.337647452607236,0.3379867297039547,male_7.6
female,Fructose,7.6,%,0.3374700059988003,0.3374700059988002,female_7.6
female,Fructose,7.6,%,0.8744308287997924,0.8744308287997924,female_7.6
female,Fructose,7.6,%,0.939050670758538,0.9150054281983102,female_7.6
female,Fructose,7.6,%,-0.2118150097819729,-0.2094472260152733,female_7.6
male,Fructose,7.6,%,-0.517428640808848,-0.5174286408088479,male_7.6
male,Fructose,7.6,%,0.7642909596877054,0.7511400385623782,male_7.6
male,Fructose,7.6,%,-0.0984301856758369,-0.0874303038012253,male_7.6
male,Fructose,7.6,%,-0.1868686374793416,-0.1876002974676112,male_7.6
female,Fructose,7.6,%,0.8367517869549906,0.834997594997595,female_7.6
female,Fructose,7.6,%,0.752318483098844,0.7497737745541618,female_7.6
female,Fructose,7.6,%,0.1107074262250102,0.1107074262250101,female_7.6
male,Fructose,7.6,%,0.9212851554878332,0.9274994873324508,male_7.6
male,Fructose,7.6,%,0.5480955077019191,0.5475213073735241,male_7.6
male,Fructose,7.6,%,0.5594381440331587,0.4950792271912558,male_7.6
female,Fructose,7.6,%,-0.7786292364581443,-0.7440282841674953,female_7.6
female,Fructose,7.6,%,-0.8231718044451395,-0.8224185316058108,female_7.6
female,Fructose,7.6,%,0.9030408146138138,0.9024230025712732,female_7.6
female,Fructose,7.6,%,-0.5678436035122939,-0.5653997687045494,female_7.6
male,Fructose,7.6,%,0.9615877597569716,0.961518628987412,male_7.6
male,Fructose,7.6,%,0.5665390461165516,0.5638538823392764,male_7.6
male,Fructose,7.6,%,0.3513064087616354,0.3435015571503182,male_7.6
female,Fructose,7.6,%,0.0556209006997468,-0.2334913029892719,female_7.6
male,Fructose,7.6,%,0.933658759384545,0.9323678058339072,male_7.6
female,Fructose,7.6,%,-0.932734453797355,-0.9326900402765594,female_7.6
female,Fructose,7.6,%,0.5197710767138554,0.5382350692054753,female_7.6
female,Fructose,7.6,%,-0.3958519786762131,-0.4120610927413006,female_7.6
male,Fructose,7.6,%,-0.1112997808359824,-0.1109838235003654,male_7.6
male,Fructose,7.6,%,-0.9766925845126886,-0.9742520212163344,male_7.6
male,Fructose,7.6,%,1.0,,male_7.6
female,Fructose,7.6,%,0.4723470897015748,0.4723470897015748,female_7.6
female,Fructose,7.6,%,0.7299060615974202,0.7256569952909008,female_7.6
male,Fructose,7.6,%,-0.212048288617967,-0.1906974843987784,male_7.6
female,Fructose,7.6,%,-0.0722751753072216,-0.0689414903147458,female_7.6
male,Fructose,7.6,%,-0.9285535800096107,-0.9400015468502262,male_7.6
female,Fructose,7.6,%,0.1936569058903182,0.2201436048271984,female_7.6
male,Fructose,7.6,%,-0.6492544924225427,-0.6423572475900294,male_7.6
female,Fructose,7.6,%,0.8116188027982457,0.8031294218977504,female_7.6
male,Fructose,7.6,%,-0.9472167799930852,-0.9469139379889888,male_7.6
female,Fructose,7.6,%,0.7262036566025315,0.7218929515820188,female_7.6
female,Fructose,7.6,%,0.998738498070644,0.997921315684896,female_7.6
male,Fructose,7.6,%,0.6978372910746111,0.6950671773832903,male_7.6
